Date,Ingredient,Demand,Waste,Unit_Price,Stock_Level,Day_of_Week,Month,Year,Is_Weekend,Is_Holiday,Waste_Percentage
2023-01-22,Vinegar,50,1,12.14,58,6,1,2023,1,0,2.0
2023-01-23,Vinegar,44,2,11.71,55,0,1,2023,0,0,4.545454545454546
2023-01-24,Vinegar,47,3,6.91,57,1,1,2023,0,0,6.382978723404255
2023-01-25,Vinegar,44,3,5.9,56,2,1,2023,0,0,6.8181818181818175
2023-01-26,Vinegar,42,1,8.07,53,3,1,2023,0,0,2.380952380952381
2023-01-27,Vinegar,44,1,2.58,49,4,1,2023,0,0,2.272727272727273
2023-01-28,Vinegar,47,2,13.93,60,5,1,2023,1,0,4.25531914893617
2023-01-29,Vinegar,49,3,7.44,58,6,1,2023,1,0,6.122448979591836
2023-01-30,Vinegar,37,0,4.79,43,0,1,2023,0,0,0.0
2023-01-31,Vinegar,45,3,13.18,52,1,1,2023,0,0,6.666666666666667
2023-02-01,Vinegar,40,3,12.04,45,2,2,2023,0,0,7.5
2023-02-02,Vinegar,49,3,2.54,61,3,2,2023,0,0,6.122448979591836
2023-02-03,Vinegar,45,2,4.75,50,4,2,2023,0,0,4.444444444444445
2023-02-04,Vinegar,59,1,3.15,74,5,2,2023,1,0,1.694915254237288
2023-02-05,Vinegar,57,2,13.34,71,6,2,2023,1,0,3.508771929824561
2023-02-06,Vinegar,51,4,2.56,63,0,2,2023,0,0,7.8431372549019605
2023-02-07,Vinegar,45,1,10.53,52,1,2,2023,0,0,2.2222222222222223
2023-02-08,Vinegar,47,3,5.71,56,2,2,2023,0,0,6.382978723404255
2023-02-09,Vinegar,43,2,2.88,55,3,2,2023,0,0,4.651162790697675
2023-02-10,Vinegar,48,2,7.53,59,4,2,2023,0,0,4.166666666666666
2023-02-11,Vinegar,51,2,9.27,59,5,2,2023,1,0,3.9215686274509802
2023-02-12,Vinegar,57,3,2.91,73,6,2,2023,1,0,5.263157894736842
2023-02-13,Vinegar,39,2,8.71,46,0,2,2023,0,0,5.128205128205128
2023-02-14,Vinegar,41,2,9.26,50,1,2,2023,0,0,4.878048780487805
2023-02-15,Vinegar,38,2,9.56,49,2,2,2023,0,0,5.263157894736842
2023-02-16,Vinegar,43,3,11.94,48,3,2,2023,0,0,6.976744186046512
2023-02-17,Vinegar,44,2,3.24,52,4,2,2023,0,0,4.545454545454546
2023-02-18,Vinegar,52,3,14.25,65,5,2,2023,1,0,5.769230769230769
2023-02-19,Vinegar,50,3,4.89,60,6,2,2023,1,0,6.0
2023-02-20,Vinegar,42,2,6.46,52,0,2,2023,0,0,4.761904761904762
2023-02-21,Vinegar,43,4,14.18,52,1,2,2023,0,0,9.30232558139535
2023-02-22,Vinegar,41,2,4.11,46,2,2,2023,0,0,4.878048780487805
2023-02-23,Vinegar,43,2,3.92,52,3,2,2023,0,0,4.651162790697675
2023-02-24,Vinegar,53,4,13.33,61,4,2,2023,0,0,7.547169811320755
2023-02-25,Vinegar,64,4,4.23,71,5,2,2023,1,0,6.25
2023-02-26,Vinegar,50,0,3.56,63,6,2,2023,1,0,0.0
2023-02-27,Vinegar,58,3,3.24,69,0,2,2023,0,0,5.172413793103448
2023-02-28,Vinegar,38,1,13.92,48,1,2,2023,0,0,2.631578947368421
2023-03-01,Vinegar,35,1,12.86,44,2,3,2023,0,0,2.857142857142857
2023-03-02,Vinegar,52,2,7.2,63,3,3,2023,0,0,3.8461538461538463
2023-03-03,Vinegar,41,2,13.77,50,4,3,2023,0,0,4.878048780487805
2023-03-04,Vinegar,51,3,3.01,56,5,3,2023,1,0,5.88235294117647
2023-03-05,Vinegar,57,3,13.71,62,6,3,2023,1,0,5.263157894736842
2023-03-06,Vinegar,45,3,10.31,54,0,3,2023,0,0,6.666666666666667
2023-03-07,Vinegar,54,3,13.96,62,1,3,2023,0,0,5.555555555555555
2023-03-08,Vinegar,40,3,6.53,50,2,3,2023,0,0,7.5
2023-03-09,Vinegar,45,2,14.55,58,3,3,2023,0,0,4.444444444444445
2023-03-10,Vinegar,43,2,8.64,53,4,3,2023,0,0,4.651162790697675
2023-03-11,Vinegar,52,2,12.8,60,5,3,2023,1,0,3.8461538461538463
2023-03-12,Vinegar,61,3,5.43,74,6,3,2023,1,0,4.918032786885246
2023-03-13,Vinegar,44,3,7.67,50,0,3,2023,0,0,6.8181818181818175
2023-03-14,Vinegar,45,3,13.36,52,1,3,2023,0,0,6.666666666666667
2023-03-15,Vinegar,46,2,13.11,56,2,3,2023,0,0,4.3478260869565215
2023-03-16,Vinegar,52,2,7.67,57,3,3,2023,0,0,3.8461538461538463
2023-03-17,Vinegar,47,2,11.39,57,4,3,2023,0,0,4.25531914893617
2023-03-18,Vinegar,56,2,3.04,65,5,3,2023,1,0,3.571428571428571
2023-03-19,Vinegar,55,3,5.03,71,6,3,2023,1,0,5.454545454545454
2023-03-20,Vinegar,42,1,10.31,54,0,3,2023,0,0,2.380952380952381
2023-03-21,Vinegar,51,3,8.84,61,1,3,2023,0,0,5.88235294117647
2023-03-22,Vinegar,55,2,6.91,67,2,3,2023,0,0,3.6363636363636362
2023-03-23,Vinegar,40,3,5.1,45,3,3,2023,0,0,7.5
2023-03-24,Vinegar,43,2,4.47,55,4,3,2023,0,0,4.651162790697675
2023-03-25,Vinegar,56,5,7.33,66,5,3,2023,1,0,8.928571428571429
2023-03-26,Vinegar,59,3,14.17,72,6,3,2023,1,0,5.084745762711865
2023-03-27,Vinegar,51,3,6.71,65,0,3,2023,0,0,5.88235294117647
2023-03-28,Vinegar,44,2,3.09,56,1,3,2023,0,0,4.545454545454546
2023-03-29,Vinegar,52,2,7.46,64,2,3,2023,0,0,3.8461538461538463
2023-03-30,Vinegar,40,2,10.05,51,3,3,2023,0,0,5.0
2023-03-31,Vinegar,50,2,4.6,59,4,3,2023,0,0,4.0
2023-04-01,Vinegar,57,5,5.21,70,5,4,2023,1,0,8.771929824561402
2023-04-02,Vinegar,50,3,12.67,65,6,4,2023,1,0,6.0
2023-04-03,Vinegar,42,2,13.67,50,0,4,2023,0,0,4.761904761904762
2023-04-04,Vinegar,52,2,7.19,66,1,4,2023,0,0,3.8461538461538463
2023-04-05,Vinegar,46,2,11.77,51,2,4,2023,0,0,4.3478260869565215
2023-04-06,Vinegar,55,3,4.87,66,3,4,2023,0,0,5.454545454545454
2023-04-07,Vinegar,39,2,9.67,48,4,4,2023,0,0,5.128205128205128
2023-04-08,Vinegar,62,4,13.87,74,5,4,2023,1,0,6.451612903225806
2023-04-09,Vinegar,53,3,7.21,62,6,4,2023,1,0,5.660377358490567
2023-04-10,Vinegar,47,3,12.34,52,0,4,2023,0,0,6.382978723404255
2023-04-11,Vinegar,44,1,14.85,55,1,4,2023,0,0,2.272727272727273
2023-04-12,Vinegar,47,3,6.86,54,2,4,2023,0,0,6.382978723404255
2023-04-13,Vinegar,45,2,11.08,52,3,4,2023,0,0,4.444444444444445
2023-04-14,Vinegar,42,2,2.35,49,4,4,2023,0,0,4.761904761904762
2023-04-15,Vinegar,55,2,3.63,63,5,4,2023,1,0,3.6363636363636362
2023-04-16,Vinegar,49,1,3.58,61,6,4,2023,1,0,2.0408163265306123
2023-04-17,Vinegar,45,2,9.74,54,0,4,2023,0,0,4.444444444444445
2023-04-18,Vinegar,46,2,11.35,51,1,4,2023,0,0,4.3478260869565215
2023-04-19,Vinegar,41,3,11.68,47,2,4,2023,0,0,7.317073170731707
2023-04-20,Vinegar,43,4,3.04,55,3,4,2023,0,0,9.30232558139535
2023-04-21,Vinegar,42,2,10.39,46,4,4,2023,0,0,4.761904761904762
2023-04-22,Vinegar,64,2,3.99,79,5,4,2023,1,0,3.125
2023-04-23,Vinegar,61,2,13.24,78,6,4,2023,1,0,3.278688524590164
2023-04-24,Vinegar,47,2,8.92,62,0,4,2023,0,0,4.25531914893617
2023-04-25,Vinegar,42,1,9.47,47,1,4,2023,0,0,2.380952380952381
2023-04-26,Vinegar,52,3,5.91,66,2,4,2023,0,0,5.769230769230769
2023-04-27,Vinegar,45,2,4.6,53,3,4,2023,0,0,4.444444444444445
2023-04-28,Vinegar,36,2,11.12,40,4,4,2023,0,0,5.555555555555555
2023-04-29,Vinegar,50,4,13.62,64,5,4,2023,1,0,8.0
2023-04-30,Vinegar,59,3,8.12,75,6,4,2023,1,0,5.084745762711865
2023-05-01,Vinegar,46,2,12.22,60,0,5,2023,0,0,4.3478260869565215
2023-05-02,Vinegar,43,3,11.47,48,1,5,2023,0,0,6.976744186046512
2023-05-03,Vinegar,49,2,13.21,61,2,5,2023,0,0,4.081632653061225
2023-05-04,Vinegar,37,1,4.37,47,3,5,2023,0,0,2.7027027027027026
2023-05-05,Vinegar,39,1,9.84,46,4,5,2023,0,0,2.564102564102564
2023-05-06,Vinegar,56,4,7.34,66,5,5,2023,1,0,7.142857142857142
2023-05-07,Vinegar,56,2,2.06,67,6,5,2023,1,0,3.571428571428571
2023-05-08,Vinegar,41,2,8.65,46,0,5,2023,0,0,4.878048780487805
2023-05-09,Vinegar,44,2,11.12,50,1,5,2023,0,0,4.545454545454546
2023-05-10,Vinegar,41,1,5.09,52,2,5,2023,0,0,2.4390243902439024
2023-05-11,Vinegar,45,3,2.96,50,3,5,2023,0,0,6.666666666666667
2023-05-12,Vinegar,42,15,9.12,54,4,5,2023,0,0,35.714285714285715
2023-05-13,Vinegar,44,3,3.01,53,5,5,2023,1,0,6.8181818181818175
2023-05-14,Vinegar,58,3,4.27,74,6,5,2023,1,0,5.172413793103448
2023-05-15,Vinegar,47,1,10.92,57,0,5,2023,0,0,2.127659574468085
2023-05-16,Vinegar,45,3,12.31,55,1,5,2023,0,0,6.666666666666667
2023-05-17,Vinegar,49,1,8.93,60,2,5,2023,0,0,2.0408163265306123
2023-05-18,Vinegar,37,1,2.49,43,3,5,2023,0,0,2.7027027027027026
2023-05-19,Vinegar,43,2,2.15,56,4,5,2023,0,0,4.651162790697675
2023-05-20,Vinegar,54,2,11.72,70,5,5,2023,1,0,3.7037037037037033
2023-05-21,Vinegar,46,2,6.71,58,6,5,2023,1,0,4.3478260869565215
2023-05-22,Vinegar,42,2,6.28,50,0,5,2023,0,0,4.761904761904762
2023-05-23,Vinegar,42,1,14.28,49,1,5,2023,0,0,2.380952380952381
2023-05-24,Vinegar,44,2,6.02,49,2,5,2023,0,0,4.545454545454546
2023-05-25,Vinegar,43,2,8.94,47,3,5,2023,0,0,4.651162790697675
2023-05-26,Vinegar,47,2,10.47,60,4,5,2023,0,0,4.25531914893617
2023-05-27,Vinegar,59,2,5.93,67,5,5,2023,1,0,3.389830508474576
2023-05-28,Vinegar,54,3,10.17,70,6,5,2023,1,0,5.555555555555555
2023-05-29,Vinegar,47,2,8.91,59,0,5,2023,0,0,4.25531914893617
2023-05-30,Vinegar,38,1,7.37,44,1,5,2023,0,0,2.631578947368421
2023-05-31,Vinegar,39,2,2.25,43,2,5,2023,0,0,5.128205128205128
2023-06-01,Vinegar,39,3,12.81,48,3,6,2023,0,0,7.6923076923076925
2023-06-02,Vinegar,40,3,3.31,50,4,6,2023,0,0,7.5
2023-06-03,Vinegar,47,1,12.99,52,5,6,2023,1,0,2.127659574468085
2023-06-04,Vinegar,47,3,9.83,59,6,6,2023,1,0,6.382978723404255
2023-06-05,Vinegar,35,2,8.44,42,0,6,2023,0,0,5.714285714285714
2023-06-06,Vinegar,31,2,13.11,38,1,6,2023,0,0,6.451612903225806
2023-06-07,Vinegar,45,2,11.85,58,2,6,2023,0,0,4.444444444444445
2023-06-08,Vinegar,42,1,4.31,49,3,6,2023,0,0,2.380952380952381
2023-06-09,Vinegar,43,3,8.35,54,4,6,2023,0,0,6.976744186046512
2023-06-10,Vinegar,52,3,2.8,59,5,6,2023,1,0,5.769230769230769
2023-06-11,Vinegar,43,2,7.61,52,6,6,2023,1,0,4.651162790697675
2023-06-12,Vinegar,41,2,11.46,50,0,6,2023,0,0,4.878048780487805
2023-06-13,Vinegar,37,2,2.03,42,1,6,2023,0,0,5.405405405405405
2023-06-14,Vinegar,38,2,6.08,50,2,6,2023,0,0,5.263157894736842
2023-06-15,Vinegar,47,2,6.22,57,3,6,2023,0,0,4.25531914893617
2023-06-16,Vinegar,44,2,12.98,55,4,6,2023,0,0,4.545454545454546
2023-06-17,Vinegar,47,3,3.45,60,5,6,2023,1,0,6.382978723404255
2023-06-18,Vinegar,50,2,9.32,60,6,6,2023,1,0,4.0
2023-06-19,Vinegar,36,3,12.93,45,0,6,2023,0,0,8.333333333333332
2023-06-20,Vinegar,42,3,7.59,47,1,6,2023,0,0,7.142857142857142
2023-06-21,Vinegar,35,1,4.36,40,2,6,2023,0,0,2.857142857142857
2023-06-22,Vinegar,38,2,12.5,48,3,6,2023,0,0,5.263157894736842
2023-06-23,Vinegar,47,3,11.26,57,4,6,2023,0,0,6.382978723404255
2023-06-24,Vinegar,38,2,5.75,44,5,6,2023,1,0,5.263157894736842
2023-06-25,Vinegar,49,2,13.78,62,6,6,2023,1,0,4.081632653061225
2023-06-26,Vinegar,36,2,5.82,42,0,6,2023,0,0,5.555555555555555
2023-06-27,Vinegar,39,2,14.14,49,1,6,2023,0,0,5.128205128205128
2023-06-28,Vinegar,41,2,7.25,48,2,6,2023,0,0,4.878048780487805
2023-06-29,Vinegar,36,2,10.08,42,3,6,2023,0,0,5.555555555555555
2023-06-30,Vinegar,38,1,8.63,50,4,6,2023,0,0,2.631578947368421
2023-07-01,Vinegar,56,2,5.91,69,5,7,2023,1,1,3.571428571428571
2023-07-02,Vinegar,73,4,12.31,94,6,7,2023,1,1,5.47945205479452
2023-07-03,Vinegar,48,2,9.52,57,0,7,2023,0,1,4.166666666666666
2023-07-04,Vinegar,46,2,5.66,58,1,7,2023,0,1,4.3478260869565215
2023-07-05,Vinegar,51,3,2.86,63,2,7,2023,0,1,5.88235294117647
2023-07-06,Vinegar,50,2,12.07,65,3,7,2023,0,1,4.0
2023-07-07,Vinegar,61,4,12.38,75,4,7,2023,0,1,6.557377049180328
2023-07-08,Vinegar,42,2,12.85,48,5,7,2023,1,0,4.761904761904762
2023-07-09,Vinegar,48,3,13.82,61,6,7,2023,1,0,6.25
2023-07-10,Vinegar,42,1,7.59,53,0,7,2023,0,0,2.380952380952381
2023-07-11,Vinegar,36,1,14.31,45,1,7,2023,0,0,2.7777777777777777
2023-07-12,Vinegar,35,2,2.39,43,2,7,2023,0,0,5.714285714285714
2023-07-13,Vinegar,39,1,13.19,47,3,7,2023,0,0,2.564102564102564
2023-07-14,Vinegar,31,1,5.65,38,4,7,2023,0,0,3.225806451612903
2023-07-15,Vinegar,43,2,12.44,56,5,7,2023,1,0,4.651162790697675
2023-07-16,Vinegar,47,2,8.04,56,6,7,2023,1,0,4.25531914893617
2023-07-17,Vinegar,41,2,5.97,47,0,7,2023,0,0,4.878048780487805
2023-07-18,Vinegar,38,2,7.56,44,1,7,2023,0,0,5.263157894736842
2023-07-19,Vinegar,40,1,2.43,45,2,7,2023,0,0,2.5
2023-07-20,Vinegar,36,1,4.15,43,3,7,2023,0,0,2.7777777777777777
2023-07-21,Vinegar,36,2,11.69,45,4,7,2023,0,0,5.555555555555555
2023-07-22,Vinegar,44,2,3.8,53,5,7,2023,1,0,4.545454545454546
2023-07-23,Vinegar,43,3,13.54,53,6,7,2023,1,0,6.976744186046512
2023-07-24,Vinegar,30,2,3.03,39,0,7,2023,0,0,6.666666666666667
2023-07-25,Vinegar,37,2,5.1,45,1,7,2023,0,0,5.405405405405405
2023-07-26,Vinegar,34,2,8.64,42,2,7,2023,0,0,5.88235294117647
2023-07-27,Vinegar,34,2,11.51,38,3,7,2023,0,0,5.88235294117647
2023-07-28,Vinegar,39,2,5.87,48,4,7,2023,0,0,5.128205128205128
2023-07-29,Vinegar,46,2,7.39,54,5,7,2023,1,0,4.3478260869565215
2023-07-30,Vinegar,42,2,3.71,47,6,7,2023,1,0,4.761904761904762
2023-07-31,Vinegar,34,1,8.23,39,0,7,2023,0,0,2.941176470588235
2023-08-01,Vinegar,31,2,4.48,38,1,8,2023,0,0,6.451612903225806
2023-08-02,Vinegar,29,1,14.02,32,2,8,2023,0,0,3.4482758620689653
2023-08-03,Vinegar,29,1,12.43,33,3,8,2023,0,0,3.4482758620689653
2023-08-04,Vinegar,34,2,8.05,38,4,8,2023,0,0,5.88235294117647
2023-08-05,Vinegar,38,2,8.29,46,5,8,2023,1,0,5.263157894736842
2023-08-06,Vinegar,39,3,3.84,47,6,8,2023,1,0,7.6923076923076925
2023-08-07,Vinegar,34,2,10.36,40,0,8,2023,0,0,5.88235294117647
2023-08-08,Vinegar,36,2,5.73,45,1,8,2023,0,0,5.555555555555555
2023-08-09,Vinegar,39,2,2.51,50,2,8,2023,0,0,5.128205128205128
2023-08-10,Vinegar,37,2,10.73,47,3,8,2023,0,0,5.405405405405405
2023-08-11,Vinegar,36,1,9.03,41,4,8,2023,0,0,2.7777777777777777
2023-08-12,Vinegar,39,2,3.21,45,5,8,2023,1,0,5.128205128205128
2023-08-13,Vinegar,38,2,8.99,42,6,8,2023,1,0,5.263157894736842
2023-08-14,Vinegar,32,2,12.69,35,0,8,2023,0,0,6.25
2023-08-15,Vinegar,36,2,5.45,43,1,8,2023,0,0,5.555555555555555
2023-08-16,Vinegar,27,2,5.22,31,2,8,2023,0,0,7.4074074074074066
2023-08-17,Vinegar,35,2,7.37,42,3,8,2023,0,0,5.714285714285714
2023-08-18,Vinegar,30,1,9.05,38,4,8,2023,0,0,3.3333333333333335
2023-08-19,Vinegar,40,2,7.91,48,5,8,2023,1,0,5.0
2023-08-20,Vinegar,38,2,9.66,43,6,8,2023,1,0,5.263157894736842
2023-08-21,Vinegar,35,2,14.24,40,0,8,2023,0,0,5.714285714285714
2023-08-22,Vinegar,31,1,4.96,40,1,8,2023,0,0,3.225806451612903
2023-08-23,Vinegar,35,2,4.22,45,2,8,2023,0,0,5.714285714285714
2023-08-24,Vinegar,36,2,9.23,41,3,8,2023,0,0,5.555555555555555
2023-08-25,Vinegar,34,2,13.65,38,4,8,2023,0,0,5.88235294117647
2023-08-26,Vinegar,38,1,11.17,47,5,8,2023,1,0,2.631578947368421
2023-08-27,Vinegar,37,1,8.88,42,6,8,2023,1,0,2.7027027027027026
2023-08-28,Vinegar,33,1,3.29,41,0,8,2023,0,0,3.0303030303030303
2023-08-29,Vinegar,30,1,2.05,38,1,8,2023,0,0,3.3333333333333335
2023-08-30,Vinegar,33,2,2.09,41,2,8,2023,0,0,6.0606060606060606
2023-08-31,Vinegar,31,2,2.73,36,3,8,2023,0,0,6.451612903225806
2023-09-01,Vinegar,32,1,8.14,39,4,9,2023,0,0,3.125
2023-09-02,Vinegar,40,2,14.73,52,5,9,2023,1,0,5.0
2023-09-03,Vinegar,29,2,12.94,38,6,9,2023,1,0,6.896551724137931
2023-09-04,Vinegar,29,2,3.74,34,0,9,2023,0,0,6.896551724137931
2023-09-05,Vinegar,37,1,10.63,44,1,9,2023,0,0,2.7027027027027026
2023-09-06,Vinegar,29,1,6.22,33,2,9,2023,0,0,3.4482758620689653
2023-09-07,Vinegar,34,2,13.32,42,3,9,2023,0,0,5.88235294117647
2023-09-08,Vinegar,30,1,4.94,35,4,9,2023,0,0,3.3333333333333335
2023-09-09,Vinegar,41,2,7.65,51,5,9,2023,1,0,4.878048780487805
2023-09-10,Vinegar,33,2,2.5,38,6,9,2023,1,0,6.0606060606060606
2023-09-11,Vinegar,36,1,5.53,45,0,9,2023,0,0,2.7777777777777777
2023-09-12,Vinegar,35,2,5.01,46,1,9,2023,0,0,5.714285714285714
2023-09-13,Vinegar,37,2,13.52,42,2,9,2023,0,0,5.405405405405405
2023-09-14,Vinegar,33,1,11.19,40,3,9,2023,0,0,3.0303030303030303
2023-09-15,Vinegar,25,1,4.79,31,4,9,2023,0,0,4.0
2023-09-16,Vinegar,34,2,13.97,38,5,9,2023,1,0,5.88235294117647
2023-09-17,Vinegar,39,3,2.82,49,6,9,2023,1,0,7.6923076923076925
2023-09-18,Vinegar,32,1,10.2,41,0,9,2023,0,0,3.125
2023-09-19,Vinegar,33,1,12.34,43,1,9,2023,0,0,3.0303030303030303
2023-09-20,Vinegar,35,2,12.11,38,2,9,2023,0,0,5.714285714285714
2023-09-21,Vinegar,27,1,4.36,30,3,9,2023,0,0,3.7037037037037033
2023-09-22,Vinegar,33,1,2.97,37,4,9,2023,0,0,3.0303030303030303
2023-09-23,Vinegar,40,1,7.01,45,5,9,2023,1,0,2.5
2023-09-24,Vinegar,41,1,12.98,45,6,9,2023,1,0,2.4390243902439024
2023-09-25,Vinegar,30,1,12.1,34,0,9,2023,0,0,3.3333333333333335
2023-09-26,Vinegar,32,1,14.27,38,1,9,2023,0,0,3.125
2023-09-27,Vinegar,29,2,10.3,33,2,9,2023,0,0,6.896551724137931
2023-09-28,Vinegar,36,2,5.39,40,3,9,2023,0,0,5.555555555555555
2023-09-29,Vinegar,34,2,5.85,40,4,9,2023,0,0,5.88235294117647
2023-09-30,Vinegar,42,3,4.02,52,5,9,2023,1,0,7.142857142857142
2023-10-01,Vinegar,43,3,5.92,48,6,10,2023,1,0,6.976744186046512
2023-10-02,Vinegar,36,2,9.8,47,0,10,2023,0,0,5.555555555555555
2023-10-03,Vinegar,31,1,5.36,37,1,10,2023,0,0,3.225806451612903
2023-10-04,Vinegar,30,1,10.7,38,2,10,2023,0,0,3.3333333333333335
2023-10-05,Vinegar,38,2,2.87,49,3,10,2023,0,0,5.263157894736842
2023-10-06,Vinegar,36,2,5.79,45,4,10,2023,0,0,5.555555555555555
2023-10-07,Vinegar,34,1,12.15,39,5,10,2023,1,0,2.941176470588235
2023-10-08,Vinegar,41,2,14.0,52,6,10,2023,1,0,4.878048780487805
2023-10-09,Vinegar,31,2,14.68,40,0,10,2023,0,0,6.451612903225806
2023-10-10,Vinegar,34,2,2.76,43,1,10,2023,0,0,5.88235294117647
2023-10-11,Vinegar,31,1,11.17,35,2,10,2023,0,0,3.225806451612903
2023-10-12,Vinegar,34,1,9.62,40,3,10,2023,0,0,2.941176470588235
2023-10-13,Vinegar,36,0,13.29,43,4,10,2023,0,0,0.0
2023-10-14,Vinegar,42,2,5.02,51,5,10,2023,1,0,4.761904761904762
2023-10-15,Vinegar,45,3,3.58,55,6,10,2023,1,0,6.666666666666667
2023-10-16,Vinegar,41,1,11.09,52,0,10,2023,0,0,2.4390243902439024
2023-10-17,Vinegar,36,1,13.25,41,1,10,2023,0,0,2.7777777777777777
2023-10-18,Vinegar,33,2,12.52,39,2,10,2023,0,0,6.0606060606060606
2023-10-19,Vinegar,31,1,14.98,40,3,10,2023,0,0,3.225806451612903
2023-10-20,Vinegar,37,1,3.03,46,4,10,2023,0,0,2.7027027027027026
2023-10-21,Vinegar,40,2,6.06,52,5,10,2023,1,0,5.0
2023-10-22,Vinegar,36,2,14.79,42,6,10,2023,1,0,5.555555555555555
2023-10-23,Vinegar,33,2,4.23,39,0,10,2023,0,0,6.0606060606060606
2023-10-24,Vinegar,34,1,11.58,41,1,10,2023,0,0,2.941176470588235
2023-10-25,Vinegar,33,2,14.52,40,2,10,2023,0,0,6.0606060606060606
2023-10-26,Vinegar,34,2,5.72,40,3,10,2023,0,0,5.88235294117647
2023-10-27,Vinegar,36,3,5.38,46,4,10,2023,0,0,8.333333333333332
2023-10-28,Vinegar,42,1,14.75,52,5,10,2023,1,0,2.380952380952381
2023-10-29,Vinegar,34,2,2.74,39,6,10,2023,1,0,5.88235294117647
2023-10-30,Vinegar,31,1,10.52,35,0,10,2023,0,0,3.225806451612903
2023-10-31,Vinegar,35,2,4.17,40,1,10,2023,0,0,5.714285714285714
2023-11-01,Vinegar,39,2,12.17,48,2,11,2023,0,0,5.128205128205128
2023-11-02,Vinegar,38,2,14.4,46,3,11,2023,0,0,5.263157894736842
2023-11-03,Vinegar,43,3,4.73,56,4,11,2023,0,0,6.976744186046512
2023-11-04,Vinegar,46,2,11.99,56,5,11,2023,1,0,4.3478260869565215
2023-11-05,Vinegar,44,2,6.09,57,6,11,2023,1,0,4.545454545454546
2023-11-06,Vinegar,33,2,11.9,43,0,11,2023,0,0,6.0606060606060606
2023-11-07,Vinegar,33,1,4.97,40,1,11,2023,0,0,3.0303030303030303
2023-11-08,Vinegar,40,1,4.63,50,2,11,2023,0,0,2.5
2023-11-09,Vinegar,36,2,14.0,45,3,11,2023,0,0,5.555555555555555
2023-11-10,Vinegar,36,2,8.41,40,4,11,2023,0,0,5.555555555555555
2023-11-11,Vinegar,42,3,3.48,49,5,11,2023,1,0,7.142857142857142
2023-11-12,Vinegar,48,3,6.83,55,6,11,2023,1,0,6.25
2023-11-13,Vinegar,36,1,14.44,44,0,11,2023,0,0,2.7777777777777777
2023-11-14,Vinegar,35,1,5.37,40,1,11,2023,0,0,2.857142857142857
2023-11-15,Vinegar,33,1,13.83,39,2,11,2023,0,0,3.0303030303030303
2023-11-16,Vinegar,41,2,6.52,52,3,11,2023,0,0,4.878048780487805
2023-11-17,Vinegar,35,1,8.07,40,4,11,2023,0,0,2.857142857142857
2023-11-18,Vinegar,44,2,9.48,54,5,11,2023,1,0,4.545454545454546
2023-11-19,Vinegar,45,3,6.75,50,6,11,2023,1,0,6.666666666666667
2023-11-20,Vinegar,39,3,6.15,47,0,11,2023,0,0,7.6923076923076925
2023-11-21,Vinegar,41,3,10.93,49,1,11,2023,0,0,7.317073170731707
2023-11-22,Vinegar,36,1,5.82,42,2,11,2023,0,0,2.7777777777777777
2023-11-23,Vinegar,38,2,13.82,46,3,11,2023,0,0,5.263157894736842
2023-11-24,Vinegar,44,2,2.75,49,4,11,2023,0,0,4.545454545454546
2023-11-25,Vinegar,46,3,4.78,55,5,11,2023,1,0,6.521739130434782
2023-11-26,Vinegar,51,3,10.79,65,6,11,2023,1,0,5.88235294117647
2023-11-27,Vinegar,37,2,13.57,48,0,11,2023,0,0,5.405405405405405
2023-11-28,Vinegar,39,2,3.3,44,1,11,2023,0,0,5.128205128205128
2023-11-29,Vinegar,37,1,13.11,46,2,11,2023,0,0,2.7027027027027026
2023-11-30,Vinegar,43,3,11.29,52,3,11,2023,0,0,6.976744186046512
2023-12-01,Vinegar,42,2,3.08,53,4,12,2023,0,0,4.761904761904762
2023-12-02,Vinegar,51,3,9.88,65,5,12,2023,1,0,5.88235294117647
2023-12-03,Vinegar,47,0,7.93,53,6,12,2023,1,0,0.0
2023-12-04,Vinegar,38,2,6.98,42,0,12,2023,0,0,5.263157894736842
2023-12-05,Vinegar,45,2,14.16,54,1,12,2023,0,0,4.444444444444445
2023-12-06,Vinegar,41,3,4.68,50,2,12,2023,0,0,7.317073170731707
2023-12-07,Vinegar,38,3,13.74,45,3,12,2023,0,0,7.894736842105263
2023-12-08,Vinegar,43,2,13.26,49,4,12,2023,0,0,4.651162790697675
2023-12-09,Vinegar,56,3,6.61,69,5,12,2023,1,0,5.357142857142857
2023-12-10,Vinegar,44,2,14.4,54,6,12,2023,1,0,4.545454545454546
2023-12-11,Vinegar,36,1,8.56,42,0,12,2023,0,0,2.7777777777777777
2023-12-12,Vinegar,53,4,2.81,65,1,12,2023,0,0,7.547169811320755
2023-12-13,Vinegar,47,3,3.0,58,2,12,2023,0,0,6.382978723404255
2023-12-14,Vinegar,31,1,11.32,40,3,12,2023,0,0,3.225806451612903
2023-12-15,Vinegar,59,2,6.32,67,4,12,2023,0,1,3.389830508474576
2023-12-16,Vinegar,83,4,5.08,108,5,12,2023,1,1,4.819277108433735
2023-12-17,Vinegar,82,5,11.45,95,6,12,2023,1,1,6.097560975609756
2023-12-18,Vinegar,74,2,11.8,92,0,12,2023,0,1,2.7027027027027026
2023-12-19,Vinegar,55,4,2.88,60,1,12,2023,0,1,7.2727272727272725
